idx,id,datetime,platform,cloud,collection_category,processing_level,has_lwir11,has_qa_pixel,date,month,out_file,out_exists
96,LC09_L2SP_196025_20250925_02_T2,2025-09-25T10:22:10.136096Z,landsat-9,100,T2,NA,TRUE,TRUE,2025-09-25,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250925_lc09_l2sp_196025_20250925_02_t2_LST_C.tif,FALSE
97,LC09_L2SP_196024_20250925_02_T1,2025-09-25T10:21:46.249316Z,landsat-9,94.97,T1,NA,TRUE,TRUE,2025-09-25,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250925_lc09_l2sp_196024_20250925_02_t1_LST_C.tif,FALSE
98,LC08_L2SP_196025_20250917_02_T2,2025-09-17T10:22:05.541232Z,landsat-8,92.91,T2,NA,TRUE,TRUE,2025-09-17,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250917_lc08_l2sp_196025_20250917_02_t2_LST_C.tif,FALSE
99,LC08_L2SP_196024_20250917_02_T2,2025-09-17T10:21:41.654429Z,landsat-8,99.96,T2,NA,TRUE,TRUE,2025-09-17,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250917_lc08_l2sp_196024_20250917_02_t2_LST_C.tif,FALSE
100,LC09_L2SP_197025_20250916_02_T1,2025-09-16T10:28:17.514086Z,landsat-9,70.93,T1,NA,TRUE,TRUE,2025-09-16,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250916_lc09_l2sp_197025_20250916_02_t1_LST_C.tif,FALSE
101,LC09_L2SP_197024_20250916_02_T1,2025-09-16T10:27:53.635778Z,landsat-9,58.37,T1,NA,TRUE,TRUE,2025-09-16,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250916_lc09_l2sp_197024_20250916_02_t1_LST_C.tif,FALSE
102,LC09_L2SP_196025_20250909_02_T2,2025-09-09T10:22:06.567336Z,landsat-9,99.97,T2,NA,TRUE,TRUE,2025-09-09,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250909_lc09_l2sp_196025_20250909_02_t2_LST_C.tif,FALSE
103,LC09_L2SP_196024_20250909_02_T1,2025-09-09T10:21:42.680557Z,landsat-9,97.96,T1,NA,TRUE,TRUE,2025-09-09,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250909_lc09_l2sp_196024_20250909_02_t1_LST_C.tif,FALSE
104,LC08_L2SP_197025_20250908_02_T1,2025-09-08T10:28:11.763005Z,landsat-8,71.37,T1,NA,TRUE,TRUE,2025-09-08,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250908_lc08_l2sp_197025_20250908_02_t1_LST_C.tif,FALSE
105,LC08_L2SP_197024_20250908_02_T1,2025-09-08T10:27:47.876200Z,landsat-8,86.99,T1,NA,TRUE,TRUE,2025-09-08,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250908_lc08_l2sp_197024_20250908_02_t1_LST_C.tif,FALSE
106,LC08_L2SP_196025_20250901_02_T2,2025-09-01T10:21:59.529526Z,landsat-8,96.17,T2,NA,TRUE,TRUE,2025-09-01,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250901_lc08_l2sp_196025_20250901_02_t2_LST_C.tif,FALSE
107,LC08_L2SP_196024_20250901_02_T2,2025-09-01T10:21:35.646958Z,landsat-8,99.93,T2,NA,TRUE,TRUE,2025-09-01,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250901_lc08_l2sp_196024_20250901_02_t2_LST_C.tif,FALSE
108,LC09_L2SP_197025_20250831_02_T1,2025-08-31T10:28:12.933059Z,landsat-9,89.32,T1,NA,TRUE,TRUE,2025-08-31,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250831_lc09_l2sp_197025_20250831_02_t1_LST_C.tif,FALSE
109,LC09_L2SP_197024_20250831_02_T1,2025-08-31T10:27:49.046278Z,landsat-9,88.21,T1,NA,TRUE,TRUE,2025-08-31,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250831_lc09_l2sp_197024_20250831_02_t1_LST_C.tif,FALSE
110,LC09_L2SP_196025_20250824_02_T1,2025-08-24T10:22:00.736936Z,landsat-9,43.63,T1,NA,TRUE,TRUE,2025-08-24,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250824_lc09_l2sp_196025_20250824_02_t1_LST_C.tif,FALSE
111,LC09_L2SP_196024_20250824_02_T1,2025-08-24T10:21:36.850157Z,landsat-9,75.51,T1,NA,TRUE,TRUE,2025-08-24,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250824_lc09_l2sp_196024_20250824_02_t1_LST_C.tif,FALSE
112,LC08_L2SP_197025_20250823_02_T2,2025-08-23T10:28:07.620388Z,landsat-8,95.03,T2,NA,TRUE,TRUE,2025-08-23,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250823_lc08_l2sp_197025_20250823_02_t2_LST_C.tif,FALSE
113,LC08_L2SP_197024_20250823_02_T1,2025-08-23T10:27:43.737820Z,landsat-8,83.68,T1,NA,TRUE,TRUE,2025-08-23,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250823_lc08_l2sp_197024_20250823_02_t1_LST_C.tif,FALSE
114,LC08_L2SP_196025_20250816_02_T1,2025-08-16T10:21:56.319859Z,landsat-8,69.69,T1,NA,TRUE,TRUE,2025-08-16,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250816_lc08_l2sp_196025_20250816_02_t1_LST_C.tif,FALSE
115,LC08_L2SP_196024_20250816_02_T2,2025-08-16T10:21:32.437290Z,landsat-8,99.01,T2,NA,TRUE,TRUE,2025-08-16,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250816_lc08_l2sp_196024_20250816_02_t2_LST_C.tif,FALSE
116,LC09_L2SP_197025_20250815_02_T1,2025-08-15T10:28:09.043257Z,landsat-9,1.96,T1,NA,TRUE,TRUE,2025-08-15,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250815_lc09_l2sp_197025_20250815_02_t1_LST_C.tif,TRUE
117,LC09_L2SP_197024_20250815_02_T1,2025-08-15T10:27:45.160714Z,landsat-9,6.91,T1,NA,TRUE,TRUE,2025-08-15,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250815_lc09_l2sp_197024_20250815_02_t1_LST_C.tif,TRUE
118,LC09_L2SP_196025_20250808_02_T1,2025-08-08T10:21:53.772036Z,landsat-9,51.94,T1,NA,TRUE,TRUE,2025-08-08,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250808_lc09_l2sp_196025_20250808_02_t1_LST_C.tif,FALSE
119,LC09_L2SP_196024_20250808_02_T1,2025-08-08T10:21:29.889492Z,landsat-9,93.05,T1,NA,TRUE,TRUE,2025-08-08,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250808_lc09_l2sp_196024_20250808_02_t1_LST_C.tif,FALSE
120,LC08_L2SP_197025_20250807_02_T1,2025-08-07T10:28:03.436031Z,landsat-8,11.7,T1,NA,TRUE,TRUE,2025-08-07,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250807_lc08_l2sp_197025_20250807_02_t1_LST_C.tif,TRUE
121,LC08_L2SP_197024_20250807_02_T1,2025-08-07T10:27:39.557700Z,landsat-8,31.16,T1,NA,TRUE,TRUE,2025-08-07,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250807_lc08_l2sp_197024_20250807_02_t1_LST_C.tif,FALSE
122,LC08_L2SP_196025_20250731_02_T1,2025-07-31T10:21:47.145548Z,landsat-8,90.27,T1,NA,TRUE,TRUE,2025-07-31,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250731_lc08_l2sp_196025_20250731_02_t1_LST_C.tif,FALSE
123,LC08_L2SP_196024_20250731_02_T2,2025-07-31T10:21:23.254509Z,landsat-8,93.55,T2,NA,TRUE,TRUE,2025-07-31,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250731_lc08_l2sp_196024_20250731_02_t2_LST_C.tif,FALSE
124,LC09_L2SP_197025_20250730_02_T1,2025-07-30T10:27:57.139673Z,landsat-9,78.3,T1,NA,TRUE,TRUE,2025-07-30,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250730_lc09_l2sp_197025_20250730_02_t1_LST_C.tif,FALSE
125,LC09_L2SP_197024_20250730_02_T1,2025-07-30T10:27:33.257130Z,landsat-9,71.02,T1,NA,TRUE,TRUE,2025-07-30,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250730_lc09_l2sp_197024_20250730_02_t1_LST_C.tif,FALSE
126,LC09_L2SP_196025_20250723_02_T1,2025-07-23T10:21:45.003328Z,landsat-9,58.47,T1,NA,TRUE,TRUE,2025-07-23,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250723_lc09_l2sp_196025_20250723_02_t1_LST_C.tif,FALSE
127,LC09_L2SP_196024_20250723_02_T1,2025-07-23T10:21:21.112313Z,landsat-9,70.07,T1,NA,TRUE,TRUE,2025-07-23,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250723_lc09_l2sp_196024_20250723_02_t1_LST_C.tif,FALSE
128,LC08_L2SP_197025_20250722_02_T1,2025-07-22T10:27:56.752844Z,landsat-8,79.91,T1,NA,TRUE,TRUE,2025-07-22,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250722_lc08_l2sp_197025_20250722_02_t1_LST_C.tif,FALSE
129,LC08_L2SP_197024_20250722_02_T1,2025-07-22T10:27:32.861805Z,landsat-8,78.48,T1,NA,TRUE,TRUE,2025-07-22,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250722_lc08_l2sp_197024_20250722_02_t1_LST_C.tif,FALSE
130,LC08_L2SP_196025_20250715_02_T1,2025-07-15T10:21:42.939617Z,landsat-8,47.32,T1,NA,TRUE,TRUE,2025-07-15,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250715_lc08_l2sp_196025_20250715_02_t1_LST_C.tif,FALSE
131,LC08_L2SP_196024_20250715_02_T1,2025-07-15T10:21:19.052812Z,landsat-8,32.42,T1,NA,TRUE,TRUE,2025-07-15,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250715_lc08_l2sp_196024_20250715_02_t1_LST_C.tif,FALSE
132,LC09_L2SP_197025_20250714_02_T1,2025-07-14T10:27:50.527022Z,landsat-9,93.91,T1,NA,TRUE,TRUE,2025-07-14,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250714_lc09_l2sp_197025_20250714_02_t1_LST_C.tif,FALSE
133,LC09_L2SP_197024_20250714_02_T1,2025-07-14T10:27:26.648715Z,landsat-9,95.45,T1,NA,TRUE,TRUE,2025-07-14,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250714_lc09_l2sp_197024_20250714_02_t1_LST_C.tif,FALSE
134,LC09_L2SP_196025_20250707_02_T2,2025-07-07T10:21:36.933694Z,landsat-9,97.1,T2,NA,TRUE,TRUE,2025-07-07,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250707_lc09_l2sp_196025_20250707_02_t2_LST_C.tif,FALSE
135,LC09_L2SP_196024_20250707_02_T1,2025-07-07T10:21:13.042676Z,landsat-9,76.59,T1,NA,TRUE,TRUE,2025-07-07,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250707_lc09_l2sp_196024_20250707_02_t1_LST_C.tif,FALSE
136,LC08_L2SP_197025_20250706_02_T2,2025-07-06T10:27:50.253970Z,landsat-8,100,T2,NA,TRUE,TRUE,2025-07-06,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250706_lc08_l2sp_197025_20250706_02_t2_LST_C.tif,FALSE
137,LC08_L2SP_197024_20250706_02_T2,2025-07-06T10:27:26.367166Z,landsat-8,100,T2,NA,TRUE,TRUE,2025-07-06,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250706_lc08_l2sp_197024_20250706_02_t2_LST_C.tif,FALSE
138,LC08_L2SP_196025_20250629_02_T1,2025-06-29T10:21:38.668219Z,landsat-8,3.85,T1,NA,TRUE,TRUE,2025-06-29,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250629_lc08_l2sp_196025_20250629_02_t1_LST_C.tif,TRUE
139,LC08_L2SP_196024_20250629_02_T1,2025-06-29T10:21:14.781415Z,landsat-8,28.78,T1,NA,TRUE,TRUE,2025-06-29,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250629_lc08_l2sp_196024_20250629_02_t1_LST_C.tif,TRUE
140,LC09_L2SP_197025_20250628_02_T1,2025-06-28T10:27:46.443800Z,landsat-9,38.06,T1,NA,TRUE,TRUE,2025-06-28,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250628_lc09_l2sp_197025_20250628_02_t1_LST_C.tif,FALSE
141,LC09_L2SP_197024_20250628_02_T1,2025-06-28T10:27:22.561258Z,landsat-9,60.75,T1,NA,TRUE,TRUE,2025-06-28,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250628_lc09_l2sp_197024_20250628_02_t1_LST_C.tif,FALSE
142,LC09_L2SP_196025_20250621_02_T1,2025-06-21T10:21:32.401566Z,landsat-9,0.89,T1,NA,TRUE,TRUE,2025-06-21,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250621_lc09_l2sp_196025_20250621_02_t1_LST_C.tif,TRUE
143,LC09_L2SP_196024_20250621_02_T1,2025-06-21T10:21:08.519022Z,landsat-9,0.02,T1,NA,TRUE,TRUE,2025-06-21,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250621_lc09_l2sp_196024_20250621_02_t1_LST_C.tif,TRUE
144,LC08_L2SP_197025_20250620_02_T1,2025-06-20T10:27:45.808360Z,landsat-8,0.41,T1,NA,TRUE,TRUE,2025-06-20,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250620_lc08_l2sp_197025_20250620_02_t1_LST_C.tif,TRUE
145,LC08_L2SP_197024_20250620_02_T1,2025-06-20T10:27:21.921556Z,landsat-8,0.66,T1,NA,TRUE,TRUE,2025-06-20,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250620_lc08_l2sp_197024_20250620_02_t1_LST_C.tif,TRUE
146,LC08_L2SP_196025_20250613_02_T1,2025-06-13T10:21:30.152216Z,landsat-8,0.9,T1,NA,TRUE,TRUE,2025-06-13,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250613_lc08_l2sp_196025_20250613_02_t1_LST_C.tif,TRUE
147,LC08_L2SP_196024_20250613_02_T1,2025-06-13T10:21:06.269648Z,landsat-8,7.29,T1,NA,TRUE,TRUE,2025-06-13,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250613_lc08_l2sp_196024_20250613_02_t1_LST_C.tif,TRUE
148,LC09_L2SP_197025_20250612_02_T1,2025-06-12T10:27:36.375303Z,landsat-9,5.46,T1,NA,TRUE,TRUE,2025-06-12,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250612_lc09_l2sp_197025_20250612_02_t1_LST_C.tif,TRUE
149,LC09_L2SP_197024_20250612_02_T1,2025-06-12T10:27:12.496995Z,landsat-9,0.24,T1,NA,TRUE,TRUE,2025-06-12,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250612_lc09_l2sp_197024_20250612_02_t1_LST_C.tif,TRUE
150,LC09_L2SP_196025_20250605_02_T1,2025-06-05T10:21:18.016724Z,landsat-9,89.39,T1,NA,TRUE,TRUE,2025-06-05,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250605_lc09_l2sp_196025_20250605_02_t1_LST_C.tif,FALSE
151,LC09_L2SP_196024_20250605_02_T2,2025-06-05T10:20:54.129944Z,landsat-9,93.23,T2,NA,TRUE,TRUE,2025-06-05,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250605_lc09_l2sp_196024_20250605_02_t2_LST_C.tif,FALSE
152,LC08_L2SP_197025_20250604_02_T1,2025-06-04T10:27:31.756578Z,landsat-8,85.93,T1,NA,TRUE,TRUE,2025-06-04,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250604_lc08_l2sp_197025_20250604_02_t1_LST_C.tif,FALSE
153,LC08_L2SP_197024_20250604_02_T1,2025-06-04T10:27:07.869774Z,landsat-8,99.91,T1,NA,TRUE,TRUE,2025-06-04,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250604_lc08_l2sp_197024_20250604_02_t1_LST_C.tif,FALSE
154,LC08_L2SP_196025_20250528_02_T2,2025-05-28T10:21:22.124120Z,landsat-8,89.82,T2,NA,TRUE,TRUE,2025-05-28,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250528_lc08_l2sp_196025_20250528_02_t2_LST_C.tif,FALSE
155,LC08_L2SP_196024_20250528_02_T2,2025-05-28T10:20:58.237314Z,landsat-8,86.95,T2,NA,TRUE,TRUE,2025-05-28,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250528_lc08_l2sp_196024_20250528_02_t2_LST_C.tif,FALSE
156,LC09_L2SP_197025_20250527_02_T2,2025-05-27T10:27:32.635465Z,landsat-9,99.95,T2,NA,TRUE,TRUE,2025-05-27,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250527_lc09_l2sp_197025_20250527_02_t2_LST_C.tif,FALSE
157,LC09_L2SP_197024_20250527_02_T2,2025-05-27T10:27:08.752921Z,landsat-9,100,T2,NA,TRUE,TRUE,2025-05-27,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250527_lc09_l2sp_197024_20250527_02_t2_LST_C.tif,FALSE
158,LC09_L2SP_196025_20250520_02_T1,2025-05-20T10:21:24.671977Z,landsat-9,27.94,T1,NA,TRUE,TRUE,2025-05-20,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250520_lc09_l2sp_196025_20250520_02_t1_LST_C.tif,TRUE
159,LC09_L2SP_196024_20250520_02_T1,2025-05-20T10:21:00.797906Z,landsat-9,60.11,T1,NA,TRUE,TRUE,2025-05-20,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250520_lc09_l2sp_196024_20250520_02_t1_LST_C.tif,FALSE
160,LC08_L2SP_197025_20250519_02_T1,2025-05-19T10:27:30.387244Z,landsat-8,15.76,T1,NA,TRUE,TRUE,2025-05-19,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250519_lc08_l2sp_197025_20250519_02_t1_LST_C.tif,TRUE
161,LC08_L2SP_197024_20250519_02_T1,2025-05-19T10:27:06.496204Z,landsat-8,7.34,T1,NA,TRUE,TRUE,2025-05-19,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250519_lc08_l2sp_197024_20250519_02_t1_LST_C.tif,TRUE
162,LC08_L2SP_196025_20250512_02_T1,2025-05-12T10:21:17.302223Z,landsat-8,0.49,T1,NA,TRUE,TRUE,2025-05-12,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250512_lc08_l2sp_196025_20250512_02_t1_LST_C.tif,TRUE
163,LC08_L2SP_196024_20250512_02_T1,2025-05-12T10:20:53.419654Z,landsat-8,0.08,T1,NA,TRUE,TRUE,2025-05-12,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250512_lc08_l2sp_196024_20250512_02_t1_LST_C.tif,TRUE
164,LC09_L2SP_197025_20250511_02_T1,2025-05-11T10:27:40.938419Z,landsat-9,0.01,T1,NA,TRUE,TRUE,2025-05-11,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250511_lc09_l2sp_197025_20250511_02_t1_LST_C.tif,TRUE
165,LC09_L2SP_197024_20250511_02_T1,2025-05-11T10:27:17.055874Z,landsat-9,0.13,T1,NA,TRUE,TRUE,2025-05-11,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250511_lc09_l2sp_197024_20250511_02_t1_LST_C.tif,TRUE
166,LC09_L2SP_196025_20250504_02_T2,2025-05-04T10:21:35.842811Z,landsat-9,89.3,T2,NA,TRUE,TRUE,2025-05-04,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250504_lc09_l2sp_196025_20250504_02_t2_LST_C.tif,FALSE
167,LC09_L2SP_196024_20250504_02_T2,2025-05-04T10:21:11.964504Z,landsat-9,91.6,T2,NA,TRUE,TRUE,2025-05-04,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250504_lc09_l2sp_196024_20250504_02_t2_LST_C.tif,FALSE
168,LC08_L2SP_197025_20250503_02_T1,2025-05-03T10:27:29.213069Z,landsat-8,66.71,T1,NA,TRUE,TRUE,2025-05-03,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250503_lc08_l2sp_197025_20250503_02_t1_LST_C.tif,FALSE
169,LC08_L2SP_197024_20250503_02_T1,2025-05-03T10:27:05.338972Z,landsat-8,35.31,T1,NA,TRUE,TRUE,2025-05-03,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250503_lc08_l2sp_197024_20250503_02_t1_LST_C.tif,FALSE
170,LC08_L2SP_196025_20250426_02_T1,2025-04-26T10:21:18.061442Z,landsat-8,20.09,T1,NA,TRUE,TRUE,2025-04-26,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250426_lc08_l2sp_196025_20250426_02_t1_LST_C.tif,TRUE
171,LC08_L2SP_196024_20250426_02_T1,2025-04-26T10:20:54.187346Z,landsat-8,4.29,T1,NA,TRUE,TRUE,2025-04-26,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250426_lc08_l2sp_196024_20250426_02_t1_LST_C.tif,TRUE
172,LC09_L2SP_197025_20250425_02_T2,2025-04-25T10:27:47.835562Z,landsat-9,83.8,T2,NA,TRUE,TRUE,2025-04-25,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250425_lc09_l2sp_197025_20250425_02_t2_LST_C.tif,FALSE
173,LC09_L2SP_197024_20250425_02_T2,2025-04-25T10:27:23.957255Z,landsat-9,98.24,T2,NA,TRUE,TRUE,2025-04-25,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250425_lc09_l2sp_197024_20250425_02_t2_LST_C.tif,FALSE
174,LC09_L2SP_196025_20250418_02_T2,2025-04-18T10:21:43.697369Z,landsat-9,99.95,T2,NA,TRUE,TRUE,2025-04-18,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250418_lc09_l2sp_196025_20250418_02_t2_LST_C.tif,FALSE
175,LC09_L2SP_196024_20250418_02_T2,2025-04-18T10:21:19.814827Z,landsat-9,100,T2,NA,TRUE,TRUE,2025-04-18,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250418_lc09_l2sp_196024_20250418_02_t2_LST_C.tif,FALSE
176,LC08_L2SP_197025_20250417_02_T2,2025-04-17T10:27:35.513894Z,landsat-8,100,T2,NA,TRUE,TRUE,2025-04-17,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250417_lc08_l2sp_197025_20250417_02_t2_LST_C.tif,FALSE
177,LC08_L2SP_197024_20250417_02_T2,2025-04-17T10:27:11.631326Z,landsat-8,100,T2,NA,TRUE,TRUE,2025-04-17,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250417_lc08_l2sp_197024_20250417_02_t2_LST_C.tif,FALSE
178,LC08_L2SP_196025_20250410_02_T1,2025-04-10T10:21:28.843488Z,landsat-8,86.65,T1,NA,TRUE,TRUE,2025-04-10,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250410_lc08_l2sp_196025_20250410_02_t1_LST_C.tif,FALSE
179,LC08_L2SP_196024_20250410_02_T2,2025-04-10T10:21:04.960920Z,landsat-8,98.04,T2,NA,TRUE,TRUE,2025-04-10,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250410_lc08_l2sp_196024_20250410_02_t2_LST_C.tif,FALSE
180,LC09_L2SP_197025_20250409_02_T1,2025-04-09T10:27:56.855004Z,landsat-9,20.62,T1,NA,TRUE,TRUE,2025-04-09,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250409_lc09_l2sp_197025_20250409_02_t1_LST_C.tif,TRUE
181,LC09_L2SP_197024_20250409_02_T1,2025-04-09T10:27:32.976696Z,landsat-9,10.54,T1,NA,TRUE,TRUE,2025-04-09,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250409_lc09_l2sp_197024_20250409_02_t1_LST_C.tif,TRUE
182,LC09_L2SP_196025_20250402_02_T1,2025-04-02T10:21:41.406812Z,landsat-9,6.56,T1,NA,TRUE,TRUE,2025-04-02,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250402_lc09_l2sp_196025_20250402_02_t1_LST_C.tif,TRUE
183,LC09_L2SP_196024_20250402_02_T1,2025-04-02T10:21:17.528504Z,landsat-9,3.82,T1,NA,TRUE,TRUE,2025-04-02,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250402_lc09_l2sp_196024_20250402_02_t1_LST_C.tif,TRUE
184,LC08_L2SP_197025_20250401_02_T1,2025-04-01T10:27:44.220786Z,landsat-8,25.41,T1,NA,TRUE,TRUE,2025-04-01,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250401_lc08_l2sp_197025_20250401_02_t1_LST_C.tif,TRUE
185,LC08_L2SP_197024_20250401_02_T1,2025-04-01T10:27:20.342453Z,landsat-8,4.54,T1,NA,TRUE,TRUE,2025-04-01,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250401_lc08_l2sp_197024_20250401_02_t1_LST_C.tif,TRUE
186,LC08_L2SP_196025_20250325_02_T1,2025-03-25T10:21:34.162048Z,landsat-8,74.19,T1,NA,TRUE,TRUE,2025-03-25,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250325_lc08_l2sp_196025_20250325_02_t1_LST_C.tif,FALSE
187,LC08_L2SP_196024_20250325_02_T2,2025-03-25T10:21:10.279480Z,landsat-8,83.04,T2,NA,TRUE,TRUE,2025-03-25,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250325_lc08_l2sp_196024_20250325_02_t2_LST_C.tif,FALSE
188,LC09_L2SP_197025_20250324_02_T1,2025-03-24T10:27:57.135816Z,landsat-9,63.43,T1,NA,TRUE,TRUE,2025-03-24,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250324_lc09_l2sp_197025_20250324_02_t1_LST_C.tif,FALSE
189,LC09_L2SP_197024_20250324_02_T1,2025-03-24T10:27:33.257508Z,landsat-9,59.27,T1,NA,TRUE,TRUE,2025-03-24,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20250324_lc09_l2sp_197024_20250324_02_t1_LST_C.tif,FALSE
